id,workstream,title,status,priority,type,mode,coverage,utility,dependencies,parent,merged_into,gate,object_question,scope,corpus_refs,truth_engine,renard,result_path,next_action
INV-030,W2,"France-Allemagne : nucléaire — divergence doctrinale, concurrence industrielle, règles européennes, intention versus effet",CLOSED,P1,CASE,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,INV-029,,CORE_MISSION_V2_SELECTED_2026-09-09_POST_INV126-R1,"Dans les divergences franco-allemandes sur le nucléaire, quelles actions, coalitions et règles européennes ont produit des effets identifiables sur la politique ou l'économie du nucléaire, et quelles preuves permettent de distinguer intérêts nationaux, concurrence, négociation normale, intention stratégique et effet causal ?","France, Allemagne et institutions de l'Union européenne, principalement 2015–2026. Tracer position gouvernementale/industrielle -> coalition, négociation ou proposition -> texte/règle européenne -> contrainte, avantage ou signal d'investissement -> décision publique/industrielle -> effet. Prioriser textes UE, positions officielles, minutes, votes, données industrielles et chronologies. Gardes : divergence != hostilité ; intérêt économique != intention politique ; position != résultat ; corrélation réglementaire != causalité ; effet défavorable != sabotage.",A060:190739827.le-sabotage-energetique-francais;A063:189855247.le-sanctuaire-inverse-comment-la;A114:180084168.energies-renouvelables-le-double,DELIVERY_PASS_R3P1,NO,INV-030_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-031,W2,"Royaume-Uni : influence financière, diplomatique, médiatique et renseignement en Europe",BACKLOG,P1,PRIMARY,GREENFIELD,NEW,HIGH,,,,PILOT_VALIDATED,"Quels mécanismes britanniques documentables continuent d'influencer des décisions, marchés, médias ou dispositifs de sécurité européens après le Brexit, et quelles chaînes permettent de distinguer coopération, lobbying, dépendance et influence politique effective ?","Royaume-Uni/Europe, principalement 2016–2026. Tracer acteur britannique public/privé -> ressource, réseau, contrat, lobbying ou coopération -> institution/cible européenne -> décision, accès ou exposition mesurable -> effet. Prioriser accords, registres de lobbying, contrats, documents diplomatiques et données financières. Gardes : coopération != contrôle ; City != gouvernement ; média britannique != influence causale ; partage de renseignement != tasking politique ; présence économique != décision capturée.",,NOT_RUN,UNDECIDED,,PLAN_REFRAME_HOLD | UK bundle remains heterogeneous; isolate one finance/diplomacy/media/intelligence mechanism before any run. No Truth Engine run in current form.
INV-032,W2,"Qatar : investissements, lobbying, sport, médias, islam, politique et soft power en France",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,"Dans quels cas des ressources qataries en France produisent-elles un accès, une visibilité, une dépendance ou une décision politique identifiable, et quelles preuves supplémentaires sont nécessaires pour distinguer investissement, soft power, lobbying, financement religieux, influence et tasking ?","France, principalement 2010–2026, cas documentés et séparés par véhicule : investissements, sport, médias, lobbying, associations/religion, relations politiques. Tracer financeur/entité -> véhicule -> bénéficiaire/intermédiaire -> accès/action -> décision ou exposition -> effet. Prioriser registres, comptes, contrats, documents judiciaires/parlementaires et communications authentifiées. Gardes : argent != commandement ; proximité != quid pro quo ; investissement != influence ; religion != radicalisation ; soft power != ingérence.",A083:183424330.lagonie-du-souverain-la-singularite;A115:180081515.ukraine-ce-que-hayer-trump-et-zelenskyy,NOT_RUN,UNDECIDED,,PLAN_REFRAME_HOLD | Qatar bundle remains multi-vehicle; isolate one residual mechanism beyond Qatargate/soft-power work. No Truth Engine run in current form.
INV-033,W2,"Émirats arabes unis : influence clandestine et réputationnelle en Europe, dont réseaux de renseignement privé lorsque démontrés",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_RECLASSIFIED_2026-09-07_0650,"Quels mécanismes attribuables aux Émirats arabes unis ou à des commanditaires émiratis peuvent être documentés en France/Europe — lobbying et relations publiques, financements, campagnes réputationnelles, renseignement privé, surveillance ou opérations clandestines — et jusqu’où peut-on établir la chaîne commanditaire → intermédiaire/prestataire → action → cible → exposition/effet sans confondre intérêt émirati, relation commerciale, nationalité et tasking étatique ?","2017–2026, priorité France/UE avec comparateurs européens documentables. Inclure Alp Services/« Abu Dhabi Secrets » et autres cas seulement lorsqu’une chaîne client, paiement, instruction, action et cible est sourçable ; distinguer gouvernement/entités publiques, clients privés émiratis, prestataires et relais locaux. Exclure investissement ou proximité diplomatique sans mécanisme d’influence. Financement ≠ commandement ; accès ≠ contrôle ; origine émiratie ≠ attribution étatique ; opération ≠ effet.",A071:186904003.larchitecture-de-la-censure-europeenne,DELIVERY_PASS_R3P1,NO,INV-033_RUN_HANDOFF.md,CLOSED — UAE-linked private-intelligence/covert-reputation control routed to INV-146; recheck only on material judicial/tasking/causal evidence.
INV-034,W2,"Arabie saoudite : finance, religion, lobbying, industrie et relations politiques françaises",BACKLOG,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,PILOT_VALIDATED,"Dans quels cas des flux, institutions ou réseaux liés à l'Arabie saoudite en France peuvent-ils être reliés à une action d'influence ou à une décision identifiable, sans confondre commerce, religion, diplomatie, lobbying, coopération industrielle et tasking politique ?","France, principalement 2010–2026, cas bornés par véhicule. Tracer acteur/financeur -> contrat, don, réseau ou intermédiaire -> cible française -> accès/message/décision -> effet. Prioriser registres, contrats, financements, documents institutionnels et judiciaires. Gardes : relation commerciale != influence ; financement religieux != commandement ; achat public != capture ; proximité diplomatique != tasking ; alignement de position != causalité.",A083:183424330.lagonie-du-souverain-la-singularite;A115:180081515.ukraine-ce-que-hayer-trump-et-zelenskyy,NOT_RUN,UNDECIDED,,PLAN_REFRAME_HOLD | Saudi bundle remains multi-vehicle; isolate one actor-specific chain before any run. No Truth Engine run in current form.
INV-035,W2,"Ukraine : diplomatie d’influence de guerre en France/UE, financement, communication, relais politiques et médiatiques",CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-10_POST_INV021-R1,"Quels mécanismes de diplomatie d'influence ukrainienne en France/UE depuis 2022 sont documentés jusqu'à l'exposition, l'accès ou une décision identifiable, et quels effets peuvent être attribués sans confondre communication de guerre, solidarité, lobbying, relais autonomes et orchestration ?","France/UE, 2022–2026. Tracer institution/acteur ukrainien -> financement, message, campagne, relais ou accès -> cible médiatique/politique/publique -> exposition ou décision -> effet mesuré. Prioriser communications officielles, registres, budgets, campagnes identifiables, données d'audience et décisions. Gardes : communication de guerre != désinformation ; relais favorable != agent ; financement != tasking ; exposition != persuasion ; soutien politique != causalité ukrainienne.",A008:208733314.la-fabrique-de-la-menace-comment;A058:191802696.la-guerre-des-autres;A090:181766389.les-telegraphistes-de-la-terreur;A099:180396722.alla-poedie-cafards-censure-et-opacite;A100:180377342.bandera-vs-petain-ce-que-les-faits;A103:180267309.corruption-en-ukraine-garraud-a-t;A104:180261963.democratie-rare-en-temps-de-guerre-82a;A111:180120693.macron-et-la-paix-en-ukraine-ce-que;A115:180081515.ukraine-ce-que-hayer-trump-et-zelenskyy;A118:180054346.kallas-et-les-19-pays-ce-que-les;A119:180052771.qui-est-vraiment-louis-duclos,DELIVERY_PASS_R3P1,NO,INV-035_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-036,W2,"Turquie : État, diaspora, religion, associations et mobilisation politique en Europe",CLOSED,P1,PRIMARY,GREENFIELD,NEW,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-09_POST_INV048-R1,"Quels mécanismes relient l'État turc à des organisations religieuses, associatives ou diasporiques en Europe, et quelles preuves permettent de distinguer service communautaire, influence, mobilisation politique, pression, contrôle et effet sur les institutions ou comportements démocratiques ?","France et Europe, principalement 2015–2026. Tracer institution/acteur turc -> organisation, association, réseau religieux ou intermédiaire -> financement, message, consigne ou service -> population/cible -> mobilisation, pression ou action -> effet politique/institutionnel. Prioriser financements, statuts, communications authentifiées, dossiers judiciaires, élections et études comparatives. Gardes : diaspora != proxy ; religion != tasking ; funding != command ; mobilisation != coercion ; contact != control ; participation != ingérence ; action != effet électoral.",,DELIVERY_PASS_R3P1,NO,INV-036_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-037,W2,"Iran : influence, diasporas, réseaux politiques et opérations informationnelles en Europe",CLOSED,P1,PRIMARY,DEEPEN,PARTIAL,HIGH,,,,CORE_MISSION_V2_SELECTED_2026-09-11_POST_INV029-R1,"Quels cas iraniens documentables en Europe permettent d'établir une chaîne entre acteur étatique ou para-étatique, intermédiaire, action informationnelle ou diasporique, cible et effet, et lesquels restent des activités diplomatiques, communautaires ou d'opposition ordinaires ?","Europe, principalement 2015–2026, avec priorité aux cas judiciaires, sécuritaires ou opérationnels vérifiables. Tracer acteur -> intermédiaire/tasking/ressource -> action -> cible -> exposition/contrainte/décision -> effet. Gardes : origine iranienne != lien étatique ; diaspora != relais ; opposition au régime != proxy ; attribution != persuasion ; opération de sécurité != influence politique.",A075:186127641.limpasse-persique-pourquoi-loccident,DELIVERY_PASS_R3P1,NO,INV-037_RUN_HANDOFF.md,NONE - CLOSED; see RUN_HANDOFF.
INV-038,W2,"Maroc et Algérie : influence politique, diplomatique et diasporique en France — séparer les deux États dans l’enquête",CLOSED,P1,SYNTHESIS,SYNTHESIS,NEW,HIGH,INV-130;INV-131,,,CORE_MISSION_V2_SYNTHESIS_SELECTED_2026-09-11_POST_INV040-R1,"Quels mécanismes d’influence marocains et algériens en France sont réellement isomorphes, où divergent-ils, et quelles preuves permettent de distinguer diplomatie/cooperation/diaspora ordinaire, influence politique, tasking, coercition ou ingérence sans fusionner les causalités des deux États ?",Synthèse stricte de INV-130 et INV-131 une fois CLOSED. Comparer uniquement des chaînes homologues acteur public/para-public -> intermédiaire/ressource/tasking -> action -> cible -> accès/exposition/décision -> effet. Aucun Truth Engine ni web générique. Gardes : nationalité/diaspora != lien étatique ; coopération != contrôle ; investissement != influence ; proximité != tasking ; un cas marocain != preuve sur l’Algérie et inversement.,,NOT_RUN_BY_DESIGN,NO,INV-038_RUN_HANDOFF.md,NONE — CLOSED / SYNTHESIS_PASS; matched Morocco/Algeria mechanism comparison; route bounded delta to INV-133.
INV-039,W3,"Qui exerce réellement le pouvoir dans l’UE ? Commission, Conseil, Parlement, CJUE, BCE, États, lobbies",CLOSED,P1,PRIMARY,RECHECK_EXTEND,SUBSTANTIAL_PRIOR,HIGH,,,,POST_PILOT_DYNAMIC_SELECTION_2026-09-06_TIE_REGISTRY_ORDER,"Selon le type de décision, qui dispose réellement de quels pouvoirs dans l'Union européenne entre Commission, Conseil européen, Conseil de l'UE, Parlement, CJUE, BCE et États membres, et où l'accès des lobbies peut-il influer sans être confondu avec une autorité formelle ou un contrôle de résultat ?","Union européenne, architecture en vigueur et pratique 2010–2026, avec priorité au cadre actuel. Distinguer initiative/agenda, codécision et veto, budget, actes d'exécution et délégués, mise en œuvre nationale, nominations, contrôle juridictionnel, politique monétaire, sanctions/conditionnalité et révision des traités. Comparer pouvoir juridique formel, capacité d'agenda, contrôle de mise en œuvre et influence d'accès. Ne pas produire un classement global unique des institutions et ne pas inférer capture à partir du lobbying seul.",A014:202848231.lecart-legalitelegitimite-la-signature;A022:199655164.le-verrou-28-recours-au-493-57-dabstention;A024:199655040.leurope-piege-francais-12-contentieux;A037:199049245.le-changement-de-regime-pourquoi;A057:192293819.la-democratie-en-cage,DELIVERY_PASS_R3P1,NO,INV-039_RUN_HANDOFF.md,NONE — CLOSED; procedure-specific power map available to INV-040; synthesis remains blocked by other constitutive investigations.
INV-040,W3,Déficit démocratique européen : réalité mesurable versus slogan politique,CLOSED,P1,SYNTHESIS,SYNTHESIS,SUBSTANTIAL_PRIOR,HIGH,INV-039;INV-041;INV-042;INV-043;INV-044;INV-045;INV-046;INV-047;INV-048,,,CORE_MISSION_V2_SYNTHESIS_SELECTED_2026-09-11_POST_INV016-R1,"Dans quelle mesure l’architecture institutionnelle de l’Union européenne distribue-t-elle initiative, expertise, accès, veto, contrôle et responsabilité de façon susceptible de produire un déficit démocratique mesurable, et quels mécanismes relèvent plutôt de la délégation, de la co-législation ou de contre-pouvoirs réels ?","Synthèse stricte des dépendances INV-039 à INV-048 une fois CLOSED. Comparer initiative réglementaire, lobbying/consultation, DSA/gouvernance informationnelle, dispositifs anti-FIMI, certification, Chat Control/eIDAS, sanctions et puissance normative. Aucun Truth Engine ni collecte web. Gardes : complexité != déficit ; délégation != capture ; consultation != adoption ; pouvoir réglementaire != absence de contrôle ; effet défavorable != illégitimité.",A007:206399715.le-peuple-nexiste-que-sur-convocation;A010:205911763.le-verrou-invisible-anatomie-du-ric;A014:202848231.lecart-legalitelegitimite-la-signature;A022:199655164.le-verrou-28-recours-au-493-57-dabstention;A037:199049245.le-changement-de-regime-pourquoi;A057:192293819.la-democratie-en-cage,NOT_RUN_BY_DESIGN,NO,INV-040_RUN_HANDOFF.md,"NONE — CLOSED / SYNTHESIS_PASS; polycentric delegation, asymmetric agenda/access and fragmented accountability established; unitary capture not established; route bounded delta to INV-133."
