inv	file	src_id	tier	family	ref	title	date	url
INV-074	INV-074_INVESTIGATION.md	SRC-006	◈	fam:B	ARCOM-C8-2023-63	Arcom - sanction C8 3.5m	2023-02-09	https://www.arcom.fr/se-documenter/espace-juridique/decisions/decision-du-9-fevrier-2023-portant-sanction-pecuniaire-lencontre-de-la-societe-c8
INV-074	INV-074_INVESTIGATION.md	SRC-007	◈	fam:C	CE-472887	Conseil d’État - C8 sanction 3.5m upheld	2024-07-10	https://www.conseil-etat.fr/fr/arianeweb/CE/decision/2024-07-10/472887
INV-074	INV-074_INVESTIGATION.md	SRC-008	◈	fam:B	ARCOM-FTV-2024	Arcom - mise en demeure France Télévisions élections européennes	2024-05-31	https://www.arcom.fr/se-documenter/espace-juridique/decisions/decision-du-30-mai-2024-mettant-en-demeure-la-societe-france-televisions
INV-074	INV-074_INVESTIGATION.md	SRC-009	◈	fam:B	ARCOM-FMM-2024	Arcom - mise en demeure France Médias Monde élections européennes	2024-05-31	https://www.arcom.fr/se-documenter/espace-juridique/decisions/decision-du-30-mai-2024-mettant-en-demeure-la-societe-france-medias-monde
INV-074	INV-074_INVESTIGATION.md	SRC-010	◈	fam:B	ARCOM-TNT-PRESEL-2024	Arcom - présélection TNT 2024	2024-07-24	https://www.arcom.fr/presse/appel-aux-candidatures-pour-15-services-de-la-tnt-preselection-des-candidats
INV-074	INV-074_INVESTIGATION.md	SRC-011	◈	fam:C	CE-499823	Conseil d’État - TNT C8 NRJ12	2025-02-19	https://www.conseil-etat.fr/fr/arianeweb/CE/decision/2025-02-19/499823
INV-074	INV-074_INVESTIGATION.md	SRC-012	◈	fam:B	ARCOM-RA2024-AUDITION	Arcom - présentation rapport activité 2024	2025-10-01	https://www.arcom.fr/presse/presentation-du-rapport-dactivite-2024-de-larcom-audition-de-martin-ajdari-president-de-larcom-devant-la-commission-des-affaires-culturelles-et-de-leducation-de-lassemblee-nationale
INV-074	INV-074_INVESTIGATION.md	SRC-013	◈	fam:C	CE-502416	Conseil d’État - numérotation TNT 2026	2026-02-25	https://www.conseil-etat.fr/fr/arianeweb/CE/decision/2026-02-25/502416
INV-074	INV-074_INVESTIGATION.md	SRC-014	◈	fam:D	EC-DSA-TRUSTED-FLAGGERS	European Commission - trusted flaggers DSA	2026-06-12	https://digital-strategy.ec.europa.eu/en/policies/trusted-flaggers-under-dsa
INV-074	INV-074_INVESTIGATION.md	SRC-015	◈	fam:D	EC-DSA-DSC	European Commission - Digital Services Coordinators	2026-06-12	https://digital-strategy.ec.europa.eu/en/policies/dsa-dscs
INV-074	INV-074_INVESTIGATION.md	SRC-016	◈	fam:E	SENAT-R25-068	Sénat - rapport Arcom 2025	2026-04-24	https://www.senat.fr/notice-rapport/2025/r25-068-notice.html
INV-076	INV-076_INVESTIGATION.md	SRC-001	◈	fam:A	CULTURE-AIDES-2024	Ministère Culture — tableaux titres aidés 2024	2025-08-06	https://www.culture.gouv.fr/thematiques/presse-ecrite/tableaux-des-titres-de-presse-aides3
INV-076	INV-076_INVESTIGATION.md	SRC-002	◈	fam:A	CULTURE-SOUTIEN-PRESSE	Ministère Culture — soutien public à la presse	2026-07-01	https://www.culture.gouv.fr/thematiques/presse-ecrite/soutien-public-a-la-presse
INV-076	INV-076_INVESTIGATION.md	SRC-003	◈	fam:B	SENAT-PRESSE-PLF2024	Sénat — PLF 2024 Presse	2023-11-23	https://www.senat.fr/rap/a23-133-42/a23-133-42_mono.html
INV-076	INV-076_INVESTIGATION.md	SRC-004	◈	fam:B	SENAT-PRESSE-PLF2025	Sénat — PLF 2025 Presse	2024-11-21	https://www.senat.fr/rap/a24-149-42/a24-149-42_mono.html
INV-076	INV-076_INVESTIGATION.md	SRC-005	◈	fam:B	SENAT-AIDES-PRESSE-2021	Sénat — rapport aides presse 2021	2021-06-16	https://www.senat.fr/rap/r20-692/r20-692.html
INV-076	INV-076_INVESTIGATION.md	SRC-006	◈	fam:B	SENAT-AIDES-SYNTHESE-2021	Sénat — synthèse Vitamine ou morphine	2021-06-17	https://www.senat.fr/salle-de-presse/communiques-de-presse/presse/cp20210617.html
INV-076	INV-076_INVESTIGATION.md	SRC-007	◈	fam:C	LEGIFRANCE-86-616	Légifrance — décret 86-616	2026-09-03	https://www.legifrance.gouv.fr/loda/id/JORFTEXT000000332947
INV-076	INV-076_INVESTIGATION.md	SRC-008	◈	fam:C	LEGIFRANCE-1881-2BIS	Légifrance — loi presse article 2 bis	2026-06-27	https://www.legifrance.gouv.fr/loda/article_lc/LEGIARTI000033386692
INV-076	INV-076_INVESTIGATION.md	SRC-009	◈	fam:D	CC-2015-511-QPC	Conseil constitutionnel — 2015-511 QPC	2016-01-07	https://qpc360.conseil-constitutionnel.fr/2016-01-07/decision-2015-511-qpc-7-janvier-2016
INV-076	INV-076_INVESTIGATION.md	SRC-010	◈	fam:A	CULTURE-PPR-AIDE	Ministère Culture — aide pluralisme presse régionale/locale	2026	https://www.culture.gouv.fr/thematiques/presse-ecrite/liste-des-aides-a-la-presse-et-des-appels-a-projets/l-aide-au-pluralisme-de-la-presse-periodique-regionale-et-locale
INV-076	INV-076_INVESTIGATION.md	SRC-011	◈	fam:A	CULTURE-AIDES-LISTE	Ministère Culture — liste aides presse	2026	https://www.culture.gouv.fr/thematiques/presse-ecrite/liste-des-aides-a-la-presse-et-des-appels-a-projets
INV-076	INV-076_INVESTIGATION.md	SRC-012	◈	fam:E	AN-QE-1312-2025	Assemblée nationale — réponse presse locale	2025-03-04	https://questions.assemblee-nationale.fr/q17/17-1312QE.htm
INV-076	INV-076_INVESTIGATION.md	SRC-013	◈	fam:B	SENAT-MLIC-PLF2024	Sénat — PLF 2024 Médias	2023-11-23	https://www.senat.fr/rap/l23-128-319/l23-128-319_mono.html
INV-076	INV-076_INVESTIGATION.md	SRC-014	◈	fam:B	SENAT-MLIC-PLF2025	Sénat — PLF 2025 Médias	2024-11-21	https://www.senat.fr/rap/l24-144-319/l24-144-3191.html
INV-076	INV-076_INVESTIGATION.md	SRC-015	◈	fam:A	CULTURE-AIDES-2023	Ministère Culture — tableaux titres aidés 2023	2024-06-21	https://www.culture.gouv.fr/thematiques/presse-ecrite/tableaux-des-titres-de-presse-aides2?switchTo=fre-FR
INV-076	INV-076_INVESTIGATION.md	SRC-016	◈	fam:A	CULTURE-DISTRIBUTION-AIDE	Ministère Culture — aide distribution presse nationale	2026	https://www.culture.gouv.fr/catalogue-des-demarches-et-subventions/subvention/aide-a-la-distribution-de-la-presse-nationale-au-numero
INV-081	INV-081_INVESTIGATION.md	SRC-001	◈	fam:other:politis	POLITIS-CONCENTRATION-2021	Menace sur le pluralisme : une concentration dans les médias toujours plus forte	2021-12-15	https://www.politis.fr/articles/2021/12/menace-sur-le-pluralisme-une-concentration-dans-les-medias-toujours-plus-forte-43905/
INV-081	INV-081_INVESTIGATION.md	SRC-002	◈	fam:other:assemblee_nationale	AN-COMMISSION-MEDIA-CONCENTRATION-2026-039	Commission des affaires culturelles et de l education - audition concentration des medias	2026	https://questions.assemblee-nationale.fr/dyn/docs/CRCANR5L17S2026PO419604N039.raw
INV-081	INV-081_INVESTIGATION.md	SRC-003	◈	fam:other:assemblee_nationale	AN-SEANCE-2026-02-12	Deuxieme seance du jeudi 12 fevrier 2026	2026-02-12	https://questions.assemblee-nationale.fr/dyn/17/comptes-rendus/seance/session-ordinaire-de-2025-2026/deuxieme-seance-du-jeudi-12-fevrier-2026
INV-081	INV-081_INVESTIGATION.md	SRC-004	◈	fam:other:acpm	ACPM-PQN-2025	Presse Quotidienne Nationale - Classement 2025	2025	https://www.acpm.fr/classements/pqn?thematic=5
INV-081	INV-081_INVESTIGATION.md	SRC-005	◈	fam:other:acpm	ACPM-PQR-2025	Presse Quotidienne Regionale - Classement 2025	2025	https://www.acpm.fr/classements/pqr
INV-081	INV-081_INVESTIGATION.md	SRC-006	◈	fam:other:groupe_lemonde	GROUPE-LEMONDE-OWNERSHIP-2026	L actionnariat du Groupe Le Monde en 2026	2026-06-10	https://www.lemonde.fr/actualite-medias/article/2026/06/10/l-actionnariat-du-groupe-le-monde-en-2026_6700443_3236.html
INV-081	INV-081_INVESTIGATION.md	SRC-007	◈	fam:other:lefigaro_legal	LEFIGARO-LEGAL-2026	Mentions legales Le Figaro	2026	https://mentions-legales.lefigaro.fr/le-figaro/mentions-legales-figaro
INV-081	INV-081_INVESTIGATION.md	SRC-008	◈	fam:other:lvmh	LVMH-GLELP-2026	Groupe Les Echos-Le Parisien - LVMH	2026	https://www.lvmh.com/join-us/our-maisons/other-activities/groupe-les-echos-le-parisien
INV-081	INV-081_INVESTIGATION.md	SRC-009	◈	fam:other:ouest_france	OUESTFRANCE-OWNERSHIP-2026	Qui sommes-nous - Ouest-France	2026	https://www.ouest-france.fr/qui-sommes-nous/
INV-081	INV-081_INVESTIGATION.md	SRC-010	◈	fam:other:arcom	ARCOM-ANTI-CONCENTRATION-2026	Le dispositif anti-concentration : un outil visant a garantir le pluralisme	2026	https://www.arcom.fr/nous-connaitre/nos-missions/garantir-le-pluralisme-et-la-cohesion-sociale/le-dispositif-anti-concentration-un-outil-visant-garantir-le-pluralisme
INV-081	INV-081_INVESTIGATION.md	SRC-011	◈	fam:other:arcom	ARCOM-TRANSPARENCY-DB-2026	Base de donnees sur la transparence des medias	2026	https://www.arcom.fr/nous-connaitre-notre-institution/regulation-europeenne-et-internationale/base-de-donnees-sur-la-transparence-des-medias
INV-081	INV-081_INVESTIGATION.md	SRC-012	◈	fam:other:cma_cgm	CMA-CGM-RESULTS-2025	Resultats financiers annuels 2025 - CMA CGM	2026	https://www.cmacgm-group.com/fr/actualites-media/resultats-financiers-annuels-2025
INV-081	INV-081_INVESTIGATION.md	SRC-013	◈	fam:other:eu_commission	EU-ROL-FRANCE-2026	2026 Rule of Law Report - France country chapter	2026	https://eur-lex.europa.eu/legal-content/EN/TXT/PDF/?uri=CELEX:52026SC0910
INV-081	INV-081_INVESTIGATION.md	SRC-014	◈	fam:other:lemonde_press	LEMONDE-LIBERATION-2022	Patrick Drahi vole au secours de Liberation	2022-02-14	https://www.lemonde.fr/economie/article/2022/02/14/patrick-drahi-vole-au-secours-de-liberation_6113628_3234.html
INV-081	INV-081_INVESTIGATION.md	SRC-015	◈	fam:other:strategies	STRATEGIES-LIBERATION-2026	Liberation : Daniel Kretinsky apporte 17 millions d euros supplementaires	2026-03-09	https://www.strategies.fr/actualites/medias/LQ5508814C/liberation-daniel-kretinsky-apporte-17-millions-deuros-supplementaires.html
INV-084	INV-084_INVESTIGATION.md	SRC-001	◈	fam:A	REUTERS-ABOUT-CURRENT	Reuters — About Us	CURRENT_UNDATED	https://reutersagency.com/about/
INV-084	INV-084_INVESTIGATION.md	SRC-002	◈	fam:A	REUTERS-CONNECT-CURRENT	Reuters Connect — content marketplace	CURRENT_UNDATED	https://reutersagency.com/content-delivery-platforms/reuters-connect/
INV-084	INV-084_INVESTIGATION.md	SRC-003	◈	fam:A	REUTERS-STANDARDS-CURRENT	Reuters Journalistic Standards and Values	CURRENT_UNDATED	https://reutersagency.com/about/standards-values/
INV-084	INV-084_INVESTIGATION.md	SRC-004	◈	fam:B	AFP-ANNUAL-2024-EN	AFP Annual Report 2024	2025-09	https://www.afp.com/sites/default/files/2025-09/AFP-annual-report-2024-EN.pdf
INV-084	INV-084_INVESTIGATION.md	SRC-005	◈	fam:B	AFP-FACTUEL-ABOUT-CURRENT	AFP Factuel — About AFP and funding	CURRENT_UNDATED	https://factuel.afp.com/propos
INV-084	INV-084_INVESTIGATION.md	SRC-006	◈	fam:B	AFP-ETHICS-2024	AFP Editorial Standards and Best Practices	2024-03	https://www.afp.com/sites/default/files/afp_ethic_march_2024.pdf
INV-084	INV-084_INVESTIGATION.md	SRC-007	◈	fam:E	LEGIFRANCE-AFP-ART2	Légifrance — AFP statute Article 2	1957-01-10	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000006451182
INV-084	INV-084_INVESTIGATION.md	SRC-008	◈	fam:C	AP-ANNUAL-2025-NUMBERS	Associated Press — 2025 AP by the Numbers	2026	https://www.ap.org/about/annual-report/2025-letter-from-the-chair-and-ceo/2025-ap-by-the-numbers/
INV-084	INV-084_INVESTIGATION.md	SRC-009	◈	fam:C	AP-NEWS-VALUES-CURRENT	Associated Press — News Values Introduction	CURRENT_UNDATED	https://www.ap.org/about/news-values-and-principles/news-values-introduction/
INV-084	INV-084_INVESTIGATION.md	SRC-010	◈	fam:D	BOUMANS-IJOC-2018	Boumans et al. — The Agency Makes the (Online) News World Go Round	2018	https://research.wur.nl/en/publications/the-agency-makes-the-online-news-world-go-round-the-impact-of-new/
INV-084	INV-084_INVESTIGATION.md	SRC-011	◈	fam:D	ELEPHANTS-NEWSROOM-2024	The Elephant(s) in the Newsroom — mixed methods agency material study	2024	https://www.tandfonline.com/doi/abs/10.1080/17512786.2024.2415541
INV-084	INV-084_INVESTIGATION.md	SRC-012	◈	fam:other:intelligence-bulletin	TIB-WIRE-COPY-2026-09-04	The Intelligence Bulletin — Who actually writes the world’s news?	2026-09-04	https://theintelligencebulletin.com/research/who-writes-the-news/
INV-084	INV-084_INVESTIGATION.md	SRC-013	◈	fam:other:risj	RISJ-AGENCY-METRICS	Reuters Institute — Speed is not everything	CURRENT_ARCHIVE	https://reutersinstitute.politics.ox.ac.uk/our-research/speed-not-everything-how-news-agencies-use-audience-metrics
INV-084	INV-084_INVESTIGATION.md	SRC-014	◈	fam:D	PHOTO-TRUTH-2015	The Fragility of Photo-Truth	2015	https://www.tandfonline.com/doi/full/10.1080/21670811.2015.1034518
INV-084	INV-084_INVESTIGATION.md	SRC-015	◈	fam:other:ijirss	IJIRSS-AFP-REUTERS-AP-2025	Framing war in the age of algorithmic mediation	2025	https://www.ijirss.com/index.php/ijirss/article/view/7165
INV-085	INV-085_INVESTIGATION.md	SRC-001	◈	fam:A	AFP-HOW-WE-WORK	AFP Fact Check — How we work	2026-09-08	https://factcheck.afp.com/How-we-work
INV-085	INV-085_INVESTIGATION.md	SRC-002	◈	fam:B	IFCN-CODE-COMMITMENTS	IFCN — Code of Principles commitments	2026-09-08	https://ifcncodeofprinciples.poynter.org/the-commitments
INV-085	INV-085_INVESTIGATION.md	SRC-003	◈	fam:C	EFCSN-CODE-STANDARDS	EFCSN — Code of Standards	2026-09-08	https://efcsn.com/code-of-standards/
INV-085	INV-085_INVESTIGATION.md	SRC-004	◈	fam:D	FULLFACT-SELECTION-2025	Full Fact — How does the team choose what to fact check?	2025-04-03	https://fullfact.org/blog/2025/apr/how-does-the-full-fact-team-choose-what-to-fact-check/
INV-085	INV-085_INVESTIGATION.md	SRC-005	◈	fam:E	CORRECTIV-FACTCHECK-FAQ	CORRECTIV.Faktencheck — FAQ	2026-09-08	https://correctiv.org/faktencheck/faq-haeufig-gestellte-fragen-an-das-faktencheck-team/
INV-085	INV-085_INVESTIGATION.md	SRC-006	◈	fam:other:maldita	MALDITA-METHODOLOGY	Maldita.es — Metodología	2025-06-13	https://maldita.es/metodologia-maldita/
INV-085	INV-085_INVESTIGATION.md	SRC-007	◈	fam:other:reuters	REUTERS-FACTCHECK-ABOUT	Reuters Fact Check — About	2026-09-08	https://www.reuters.com/fact-check/about/
INV-085	INV-085_INVESTIGATION.md	SRC-008	◉	fam:other:jeea	DOI:10.1093/jeea/jvaf011	Journal of the European Economic Association — Both Judge and Party?	2025-03-19	https://academic.oup.com/jeea/article/23/6/2137/8087339
INV-085	INV-085_INVESTIGATION.md	SRC-009	○	fam:other:meta	META-2025-TPFC-END	Meta — More Speech and Fewer Mistakes	2025-01-07	https://about.fb.com/news/2025/01/meta-more-speech-fewer-mistakes/
INV-085	INV-085_INVESTIGATION.md	SRC-010	◈	fam:other:lemonde	LEMONDE-DECODEURS-CHARTER	Le Monde — Charte des Décodeurs	2021-11-03	https://www.lemonde.fr/les-decodeurs/article/2014/03/10/la-charte-des-decodeurs_4365106_4355770.html
INV-092	INV-092_INVESTIGATION.md	SRC-001	◈	fam:A	EEAS-FIMI-2026	EEAS 4th Report on FIMI Threats	2026-03-01	https://www.eeas.europa.eu/sites/default/files/2026/documents/EEAS%204th%20Threat%20Report_web.pdf
INV-092	INV-092_INVESTIGATION.md	SRC-002	◈	fam:A	VIGINUM-STORM1516-2025	VIGINUM - Analyse du mode opératoire informationnel russe Storm-1516	2025-05-06	https://www.sgdsn.gouv.fr/publications/analyse-du-mode-operatoire-informationnel-russe-storm-1516
INV-092	INV-092_INVESTIGATION.md	SRC-003	◉	fam:C	CETAS-AI-ELECTIONS-2024	CETaS - AI-Enabled Influence Operations: 2024 UK and European Elections	2024-09-19	https://cetas.turing.ac.uk/publications/ai-enabled-influence-operations-threat-analysis-2024-uk-and-european-elections
INV-092	INV-092_INVESTIGATION.md	SRC-004	◉	fam:C	IPIE-TP2025-2	IPIE - The Role of Generative AI Use in 2024 Elections Worldwide	2025-05-27	https://www.ipie.info/research/tp2025-2
INV-092	INV-092_INVESTIGATION.md	SRC-005	◈	fam:B	OPENAI-IO-2024-05	OpenAI - Disrupting deceptive uses of AI by covert influence operations	2024-05-30	https://openai.com/index/disrupting-deceptive-uses-of-ai-by-covert-influence-operations/
INV-092	INV-092_INVESTIGATION.md	SRC-006	◈	fam:B	OPENAI-THREAT-2025-10	OpenAI - Disrupting malicious uses of AI: October 2025	2025-10-07	https://openai.com/global-affairs/disrupting-malicious-uses-of-ai-october-2025/
INV-092	INV-092_INVESTIGATION.md	SRC-007	◈	fam:B	OPENAI-RUSSIA-IBI-2026	OpenAI - Disrupting a new covert influence campaign from Russia	2026-08-25	https://openai.com/index/disrupting-malicious-uses-of-ai-influence-campaign-russia/
INV-092	INV-092_INVESTIGATION.md	SRC-008	◈	fam:B	GOOGLE-GTIG-AI-2026	Google Threat Intelligence - From Prompting to Autonomy	2026-09-08	https://cloud.google.com/blog/topics/threat-intelligence/from-prompting-to-autonomy-the-evolution-of-adversarial-ai
INV-092	INV-092_INVESTIGATION.md	SRC-009	◈	fam:B	META-ELECTIONS-2024	Meta - What We Saw on Our Platforms During 2024’s Global Elections	2024-12-03	https://about.fb.com/news/2024/12/2024-global-elections-meta-platforms/
INV-092	INV-092_INVESTIGATION.md	SRC-010	◈	fam:B	MSFT-MTAC-2024-04	Microsoft MTAC - Russian US election interference and AI/deepfakes	2024-04-17	https://blogs.microsoft.com/on-the-issues/2024/04/17/russia-us-election-interference-deepfakes-ai/
INV-092	INV-092_INVESTIGATION.md	SRC-011	◉	fam:D	NATURE-AI-VOTERS-2025	Persuading voters using human–artificial intelligence dialogues	2025-12-04	https://www.nature.com/articles/s41586-025-09771-9
INV-092	INV-092_INVESTIGATION.md	SRC-012	◉	fam:D	NATCOMM-LLM-PERSUASION-2025	LLM-generated messages can persuade humans on policy issues	2025-07-01	https://www.nature.com/articles/s41467-025-61345-5
INV-092	INV-092_INVESTIGATION.md	SRC-013	◉	fam:D	NATCOMM-DEEPFAKE-DETECTION-2024	Human detection of political speech deepfakes across transcripts, audio, and video	2024-09-01	https://www.nature.com/articles/s41467-024-51998-z
INV-092	INV-092_INVESTIGATION.md	SRC-014	◉	fam:D	JOP-DEEPFAKE-CREDIBILITY-2025	Political Deepfakes Are as Credible as Other Fake Media and (Sometimes) Real Media	2025-03-13	https://doi.org/10.1086/732990
INV-092	INV-092_INVESTIGATION.md	SRC-015	◉	fam:E	ARXIV-CANADA-DEEPFAKES-2025	Deepfakes in the 2025 Canadian Election: Prevalence, Partisanship, and Platform Dynamics	2025-12-15	https://arxiv.org/abs/2512.13915
INV-092	INV-092_INVESTIGATION.md	SRC-016	◉	fam:E	NATURE-INDIA-AI-2024	How prevalent is AI misinformation? What our studies in India show so far	2024-06-05	https://www.nature.com/articles/d41586-024-01588-2
INV-093	INV-093_INVESTIGATION.md	SRC-001	◈	fam:A	LEGIARTI000039446180	Code électoral — article L52-8	2020-06-30	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000039446180
INV-093	INV-093_INVESTIGATION.md	SRC-002	◈	fam:A	LEGIARTI000035570026	Code électoral — article L52-7-1	2018-01-01	https://www.legifrance.gouv.fr/loda/article_lc/LEGIARTI000035570026
INV-093	INV-093_INVESTIGATION.md	SRC-003	◈	fam:A	LEGIARTI000052092735	Code électoral — article L52-12	2026-04-09	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000052092735
INV-093	INV-093_INVESTIGATION.md	SRC-004	◈	fam:A	LEGIARTI000039446173	Code électoral — article L52-15	2020-06-30	https://www.legifrance.gouv.fr/loda/article_lc/LEGIARTI000039446173/2026-05-25
INV-093	INV-093_INVESTIGATION.md	SRC-005	◈	fam:B	CNCCFP-ELECTIONS-WORKFLOW	Élections et comptes de campagne — CNCCFP	2026-09-07	https://cnccfp.fr/elections/
INV-093	INV-093_INVESTIGATION.md	SRC-006	◈	fam:B	CNCCFP-RA-2012-2013	CNCCFP — Quinzième rapport d'activité 2012-2013	2013-05-01	https://www.cnccfp.fr/wp-content/uploads/2013/05/cnccfp_activite_2012_2013.pdf
INV-093	INV-093_INVESTIGATION.md	SRC-007	◈	fam:C	ECLI:FR:CC:2013:2013.156.PDR	Décision n° 2013-156 PDR du 4 juillet 2013	2013-07-04	https://www.legifrance.gouv.fr/cons/id/CONSTEXT000028024281
INV-093	INV-093_INVESTIGATION.md	SRC-008	◈	fam:D	ECLI:FR:CCASS:2025:CR01455	Cour de cassation, crim., 26 novembre 2025, n°24-82.486	2025-11-26	https://www.courdecassation.fr/decision/6926ab8a77bf00d0f5ea186d
INV-093	INV-093_INVESTIGATION.md	SRC-009	◈	fam:B	CNCCFP-RA-2017	CNCCFP — Rapport d'activité 2017	2018-04-30	https://www.cnccfp.fr/wp-content/uploads/2017/05/cnccfp_rapport_activite_2017.pdf
INV-093	INV-093_INVESTIGATION.md	SRC-010	◈	fam:B	CNCCFP-PRES-2022-DECISIONS	Présidentielle 2022 — décisions CNCCFP	2023-01-27	https://cnccfp.fr/election-presidentielle-des-10-et-24-avril-2022-publication-au-journal-officiel-des-decisions-de-la-commission/
INV-093	INV-093_INVESTIGATION.md	SRC-011	◈	fam:B	CNCCFP-RA-2022-PRES	CNCCFP — Rapport d'activité 2022, tiré à part présidentielle	2023-06-15	https://www.cnccfp.fr/wp-content/uploads/2023/06/cnccfp-rapport_activite_2022-synthese.pdf
INV-093	INV-093_INVESTIGATION.md	SRC-012	◈	fam:B	CNCCFP-RA-2023	CNCCFP — Rapport d'activité 2023	2024-06-01	https://www.cnccfp.fr/wp-content/uploads/2024/06/cnccfp-rapport_2023-web.pdf
INV-093	INV-093_INVESTIGATION.md	SRC-013	◈	fam:D	ECLI:FR:CCASS:2024:CR00817	Cour de cassation, crim., 19 juin 2024, n°23-82.194	2024-06-19	https://www.courdecassation.fr/decision/6672836f8111810008ba932a
INV-093	INV-093_INVESTIGATION.md	SRC-014	◉	fam:E	VIEPUB-CNCCFP-RA-2024	CNCCFP — Rapport d'activité 2024 (diffusion Vie-publique)	2025-07-01	https://www.vie-publique.fr/files/rapport/pdf/299362.pdf
INV-094	INV-094_INVESTIGATION.md	SRC-001	◈	fam:A	LEGIARTI000023883022	Code électoral — article L52-8, version 2011-2018	2011-04-20	https://www.legifrance.gouv.fr/loda/article_lc/LEGIARTI000023883022/2015-03-21
INV-094	INV-094_INVESTIGATION.md	SRC-002	◈	fam:A	LEGIARTI000039446180	Code électoral — article L52-8, current post-2017 rule	2020-06-30	https://www.legifrance.gouv.fr/loda/article_lc/LEGIARTI000039446180/2021-06-10
INV-094	INV-094_INVESTIGATION.md	SRC-003	◈	fam:A	LEGIARTI000034152918	Loi 88-227 — article 11-4, version 2017 pre-reform	2017-03-08	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000034152918/2017-03-08
INV-094	INV-094_INVESTIGATION.md	SRC-004	◈	fam:A	LEGIARTI000035588686	Loi 88-227 — article 11-4, post-2017 reform	2018-01-01	https://www.legifrance.gouv.fr/codes/article_lc/LEGIARTI000035588686/2026-08-11
INV-094	INV-094_INVESTIGATION.md	SRC-005	◈	fam:B	SENAT-R23-739-1-13	Sénat — rapport sur les influences étrangères malveillantes, financement politique	2024-07-10	https://www.senat.fr/rap/r23-739-1/r23-739-113.html
INV-094	INV-094_INVESTIGATION.md	SRC-006	◈	fam:C	BT-DRS-19-30520	Deutscher Bundestag — Bericht Parteienfinanzen 2015-2019	2021-06-09	https://dserver.bundestag.de/btd/19/305/1930520.pdf
INV-094	INV-094_INVESTIGATION.md	SRC-007	◈	fam:D	VG-BERLIN-2K536-19	VG Berlin — AfD verliert Parteispendenprozess	2021-06-22	https://www.berlin.de/gerichte/verwaltungsgericht/presse/pressemitteilungen/2021/pressemitteilung.1096347.php
INV-094	INV-094_INVESTIGATION.md	SRC-008	◈	fam:D	OVG-3B28-21	OVG Berlin-Brandenburg — AfD Sanktionszahlungen Parteispende	2023-03-02	https://www.berlin.de/gerichte/oberverwaltungsgericht/presse/pressemitteilungen/2023/pressemitteilung.1300934.php
INV-094	INV-094_INVESTIGATION.md	SRC-009	◈	fam:C	PARTG-31C	Parteiengesetz — §31c unlawful or undisclosed donations	2026-09-07	https://www.gesetze-im-internet.de/partg/__31c.html
INV-094	INV-094_INVESTIGATION.md	SRC-010	◈	fam:E	BOE-A-2007-13022-ART7	España — Ley Orgánica 8/2007 financiación partidos, artículo 7	2015-04-01	https://boe.es/buscar/act.php?id=BOE-A-2007-13022
INV-094	INV-094_INVESTIGATION.md	SRC-011	◈	fam:other:eu-law	CELEX-32014R1141-ART20	Regulation (EU, Euratom) 1141/2014 — Article 20	2014-11-04	https://eur-lex.europa.eu/eli/reg/2014/1141/oj/eng
INV-094	INV-094_INVESTIGATION.md	SRC-012	◈	fam:other:uk-electoral-commission	EC-UKIP-ADDE-IDDE	UK Electoral Commission — Investigation UKIP/ADDE/IDDE	2018-01-01	https://www.electoralcommission.org.uk/political-registration-and-regulation/our-enforcement-work/investigations/investigation-uk-independence-party-ukip
INV-094	INV-094_INVESTIGATION.md	SRC-013	◈	fam:other:uk-electoral-commission	EC-BREXIT-PARTY-ONLINE	UK Electoral Commission — Brexit Party online payments review	2019-05-21	https://www.electoralcommission.org.uk/media-centre/political-parties-and-non-party-campaigners-accepting-payments-online-0
INV-094	INV-094_INVESTIGATION.md	SRC-014	◈	fam:other:uk-electoral-commission	EC-PARTY-DONATIONS-LOANS-GB	UK Electoral Commission — Political party donations and loans guidance	2023-11-21	https://www.electoralcommission.org.uk/full-guidance/political-party-donations-and-loans-great-britain
INV-100	INV-100_INVESTIGATION.md	SRC-001	◈	fam:other:romania-ccr	CCR-H32-2024	Hotararea nr. 32 din 6 decembrie 2024 privind anularea procesului electoral	2024-12-06	https://legislatie.just.ro/Public/FormaPrintabila/00000G2OH5FWE05C8WF3A5SI29IWJBGG
INV-100	INV-100_INVESTIGATION.md	SRC-002	◈	fam:other:romania-ccr	CCR-H31-2024	Hotararea nr. 31 din 2 decembrie 2024 privind rezultatul primului tur	2024-12-02	https://legislatie.just.ro/public/DetaliiDocument/291969
INV-100	INV-100_INVESTIGATION.md	SRC-003	◈	fam:other:romania-ccr	CCR-H30-2024	Hotararea nr. 30 din 2 decembrie 2024 privind cererea de anulare Terhes	2024-12-02	https://legislatie.just.ro/public/DetaliiDocument/292331
INV-100	INV-100_INVESTIGATION.md	SRC-004	◈	fam:other:romania-aep	AEP-R4471-2025	Raport nr. 4.471 din 5 martie 2025 privind veniturile si cheltuielile electorale Calin Georgescu	2025-07-23	https://legislatie.just.ro/public/DetaliiDocument/299977
